,set,artist,artist,track,track,track,track,track,track
55783,training,12191,0,2011-10-31 16:33:31,Electronic,"[240, 297]",6,5642,4337
55786,training,12193,0,2011-10-31 16:33:34,Electronic,"[240, 297]",3,7574,6149
55807,training,12198,5,2011-11-01 10:55:54,Electronic,"[240, 297]",11,8206,6859
55808,training,12198,5,2011-11-01 10:55:55,Electronic,"[240, 297]",10,6463,5073
55809,training,12198,5,2011-11-01 10:55:56,Electronic,"[240, 297]",11,5878,4747
55810,training,12198,5,2011-11-01 10:55:56,Electronic,"[240, 297]",12,6796,5747
55811,training,12198,5,2011-11-01 10:55:58,Electronic,"[240, 297]",17,12914,11227
55826,training,12201,9,2011-11-01 14:56:59,International,"[2, 46]",2,1862,1145
55827,training,12201,9,2011-11-01 14:57:00,International,"[2, 46]",0,947,623
55828,training,12201,9,2011-11-01 14:57:01,International,"[2, 46]",0,1548,1079
55830,training,12201,9,2011-11-01 14:57:03,International,"[2, 46]",2,2756,2226
55831,training,12201,9,2011-11-01 14:57:05,International,"[2, 46]",0,2423,1336
55832,training,12201,9,2011-11-01 14:57:05,International,"[2, 46]",5,4536,2567
55833,training,12201,9,2011-11-01 14:57:07,International,"[2, 46]",4,3545,2815
55900,training,12207,9,2011-11-02 11:34:49,Hip-Hop,[21],2,4437,2439
56010,training,12216,1,2011-11-04 11:52:14,Experimental,"[32, 38, 250]",1,4660,454
56015,training,12216,1,2011-11-04 11:52:18,Experimental,"[32, 38, 250]",0,5387,1183
56020,training,12216,1,2011-11-04 18:29:17,Experimental,"[32, 38, 250]",1,3539,491
56028,training,12217,10,2011-11-05 23:08:50,Electronic,"[181, 296]",14,15823,7062
56029,training,12217,10,2011-11-05 23:08:50,Electronic,"[181, 296]",13,15906,8412
56030,training,9169,23,2011-11-06 07:18:43,International,[79],0,1685,1203
56031,training,12220,3,2011-11-06 13:10:18,Experimental,"[38, 47]",2,3932,846
56033,training,12220,3,2011-11-06 13:15:37,Experimental,"[38, 47]",0,3330,597
56034,training,10197,6,2011-11-06 13:31:07,Electronic,[296],0,12768,8065
56036,training,10197,6,2011-11-06 13:39:11,Electronic,[296],1,12244,6091
56247,training,12253,7,2011-11-11 09:56:45,Pop,[76],4,4525,1540
56248,training,12253,7,2011-11-11 09:58:15,Pop,[76],1,5403,1609
56249,training,12253,7,2011-11-11 09:49:35,Pop,[76],2,3477,910
56273,training,12255,7,2011-11-13 13:56:11,Pop,[10],5,4887,1647
56274,training,12255,7,2011-11-13 13:57:58,Pop,[10],2,3186,2053
56275,training,12255,7,2011-11-13 14:00:48,Pop,[10],7,3099,2202
56460,validation,9454,30,2011-11-16 10:30:27,Pop,"[76, 362]",3,2791,1834
56465,training,4799,32,2011-11-16 13:35:47,International,[172],0,1582,1246
56466,training,4799,32,2011-11-16 13:35:48,International,[172],0,3152,2726
56467,training,4799,32,2011-11-16 13:35:49,International,[172],5,4731,3712
56468,training,4799,32,2011-11-16 13:35:50,International,[172],4,6006,4962
56469,training,4799,32,2011-11-16 13:35:51,International,[172],5,4604,3638
56470,training,4799,32,2011-11-16 13:35:51,International,[172],0,2435,2048
56471,training,4799,32,2011-11-16 13:35:53,International,[172],8,6598,5397
56472,training,4799,32,2011-11-16 13:35:54,International,[172],6,5696,4647
56474,training,4799,32,2011-11-16 13:35:55,International,[172],26,12951,11007
56493,training,4035,8,2011-11-16 15:58:02,Hip-Hop,"[21, 811]",1,2445,1733
56495,training,4035,8,2011-11-16 15:58:04,Hip-Hop,"[21, 811]",1,2432,1770
56496,training,4035,8,2011-11-16 15:58:05,Hip-Hop,"[21, 811]",1,1693,1191
56497,training,4035,8,2011-11-16 15:58:07,Hip-Hop,"[21, 811]",1,2626,2075
56498,training,4035,8,2011-11-16 15:58:07,Hip-Hop,"[21, 811]",0,3102,2412
56499,training,4035,8,2011-11-16 15:58:08,Hip-Hop,"[21, 811]",1,3223,2564
56516,training,12272,16,2011-11-16 17:42:45,Folk,[103],5,3071,1744
56517,training,12272,16,2011-11-16 17:42:46,Folk,[103],10,5115,2780
56518,training,12272,16,2011-11-16 17:42:47,Folk,[103],11,5808,2664
56519,training,12272,16,2011-11-16 17:42:47,Folk,[103],6,4077,2384
56520,training,12272,16,2011-11-16 17:42:48,Folk,[103],8,5421,3342
56521,training,12272,16,2011-11-16 17:42:49,Folk,[103],8,6365,3548
56523,test,12273,12,2011-11-16 17:44:40,Electronic,[15],2,10662,6898
56552,validation,12277,3,2011-11-17 14:48:42,Rock,"[53, 101]",2,6347,3662
56559,validation,12277,3,2011-11-17 14:49:26,Rock,"[53, 101]",4,3925,2300
56639,training,11216,4,2011-11-22 09:08:23,Hip-Hop,[21],3,2122,1397
56640,training,11216,4,2011-11-22 09:08:23,Hip-Hop,[21],4,3264,2292
56641,training,11216,4,2011-11-22 09:08:24,Hip-Hop,[21],2,2688,1822
56645,training,12289,6,2011-11-22 17:13:17,Rock,[404],4,2957,2242
56646,training,12289,6,2011-11-22 17:13:17,Rock,[404],7,4605,3203
56648,training,12289,6,2011-11-22 17:13:22,Rock,[404],1,4146,3332
56649,training,12289,6,2011-11-22 17:13:22,Rock,[404],3,4699,3935
56650,training,12289,6,2011-11-22 17:13:23,Rock,[404],2,5854,4713
56651,training,12289,6,2011-11-22 17:13:23,Rock,[404],12,12358,9259
56686,training,12294,6,2011-11-24 17:46:06,International,[79],3,1485,900
56687,training,12294,6,2011-11-24 17:46:08,International,[79],1,1134,662
56688,training,12294,6,2011-11-24 17:46:09,International,[79],3,1127,602
56689,training,12294,6,2011-11-24 17:46:11,International,[79],1,1228,700
56690,training,12294,6,2011-11-24 17:46:11,International,[79],2,1177,644
56691,training,12294,6,2011-11-24 17:46:13,International,[79],1,1293,702
56692,training,12294,6,2011-11-24 17:46:13,International,[79],1,1410,849
56693,training,12294,6,2011-11-24 17:46:14,International,[79],1,2339,1639
56694,training,12294,6,2011-11-24 17:46:16,International,[79],3,2614,1747
56695,training,12294,6,2011-11-24 17:46:16,International,[79],4,1881,1202
56696,training,12294,6,2011-11-24 17:46:17,International,[79],3,2177,1409
56795,training,7168,784,2011-11-28 01:22:36,Electronic,[15],149,55218,36655
56796,training,7168,784,2011-11-28 01:22:37,Electronic,[15],16,16626,12739
56797,training,7168,784,2011-11-28 01:22:37,Electronic,[15],15,16317,12098
56798,training,7168,784,2011-11-28 01:22:39,Electronic,[15],20,15534,11457
56799,training,7168,784,2011-11-28 01:22:39,Electronic,[15],22,15925,10809
56800,training,7168,784,2011-11-28 01:22:40,Electronic,[15],14,11251,7945
56801,training,7168,784,2011-11-28 01:22:41,Electronic,[15],22,11888,7752
56802,training,7168,784,2011-11-28 01:22:41,Electronic,[15],4,10245,6865
56803,training,7168,784,2011-11-28 01:22:43,Electronic,[15],15,9701,6021
56804,training,7168,784,2011-11-28 01:22:43,Electronic,[15],9,13343,8360
56805,training,7168,784,2011-11-28 01:22:44,Electronic,[15],16,13804,8774
56874,validation,12344,23,2011-11-30 11:42:10,Electronic,"[42, 400]",224,137851,107451
56888,training,12348,0,2011-11-30 14:33:52,Experimental,"[38, 41]",1,2952,2267
56895,test,1655,70,2011-11-30 17:40:00,Pop,[10],7,4360,2814
56929,test,12354,6,2011-12-01 17:04:33,Rock,"[25, 71]",23,19785,15373
57078,validation,9845,2,2011-12-06 04:56:07,Pop,[10],3,3522,1874
57164,training,12386,8,2011-12-06 12:06:00,Folk,[94],5,5176,3542
57175,training,12386,8,2011-12-06 12:12:14,Folk,[94],0,2766,1580
57176,training,12386,8,2011-12-06 12:12:16,Folk,[94],1,2377,1487
57177,training,12386,8,2011-12-06 12:12:16,Folk,[94],1,3059,1732
57178,training,10406,3,2011-12-06 12:28:20,Pop,[76],4,2219,1252
57179,training,10406,3,2011-12-06 12:28:20,Pop,[76],2,2867,1490
57180,training,10406,3,2011-12-06 12:28:22,Pop,[76],11,7914,4605
57271,test,12158,21,2011-12-09 17:08:43,Experimental,"[38, 456, 514]",8,2703,2018
57272,test,12158,21,2011-12-09 17:08:45,Experimental,"[38, 456, 514]",4,1735,1430
57273,test,12158,21,2011-12-09 17:08:45,Experimental,"[38, 456, 514]",5,2143,1730
57274,test,12158,21,2011-12-09 17:08:46,Experimental,"[38, 456, 514]",8,3345,2715
57344,training,5147,7,2011-12-09 19:02:20,Experimental,"[32, 38]",0,2158,777
57360,training,12436,1,2011-12-09 20:16:09,Experimental,"[1, 38, 125]",2,1698,1037
57371,training,2240,26,2011-12-09 21:53:56,Instrumental,[538],0,4437,4231
57417,training,8542,23,2011-12-10 11:49:19,Electronic,"[15, 181, 183, 236]",9,9181,6965
57418,training,12457,0,2011-12-11 01:25:48,Instrumental,[538],2,2870,2180
57435,validation,12420,10,2011-12-11 02:09:08,Pop,[76],3,3468,1797
57437,validation,12420,10,2011-12-11 02:19:34,Pop,[76],4,3352,1598
57439,validation,12420,10,2011-12-10 21:23:42,Pop,[76],18,14567,4372
57440,training,3195,2,2011-12-11 14:46:53,Experimental,[38],1,1560,800
57442,training,3195,2,2011-12-11 19:54:02,Experimental,[38],1,1532,887
57500,training,12476,6,2011-12-12 17:17:43,Rock,"[25, 85, 111]",2,5244,4426
57540,test,11122,6,2011-12-13 12:47:11,Electronic,[297],12,8652,7369
57569,training,12486,3,2011-12-13 19:01:24,Rock,"[12, 25, 85]",0,4596,2430
57626,training,6234,32,2011-12-15 16:27:02,Experimental,"[38, 41, 514]",3,1675,1287
57627,training,6234,32,2011-12-15 16:27:03,Experimental,"[38, 41, 514]",11,3340,1324
57628,training,6234,32,2011-12-15 16:27:04,Experimental,"[38, 41, 514]",46,21973,15443
57629,training,6234,32,2011-12-15 16:27:04,Experimental,"[38, 41, 514]",7,2318,1875
57630,training,6234,32,2011-12-15 16:27:06,Experimental,"[38, 41, 514]",11,3373,2641
57639,training,12495,3,2011-12-15 17:28:41,Folk,"[17, 33, 103]",3,1174,731
57640,training,12495,3,2011-12-15 17:28:42,Folk,"[17, 33, 103]",3,1041,766
57648,training,12495,3,2011-12-15 17:28:48,Folk,"[17, 33, 103]",6,1717,1320
57658,training,9123,4,2011-12-15 18:19:41,Rock,"[66, 85, 111]",1,2970,2264
57661,training,9123,4,2011-12-15 18:19:42,Rock,"[66, 85, 111]",3,8030,6705
57662,training,9123,4,2011-12-15 18:19:44,Rock,"[66, 85, 111]",3,4454,3598
57663,training,9123,4,2011-12-15 18:19:45,Rock,"[66, 85, 111]",9,17202,14851
57665,training,12499,2,2011-12-16 19:04:08,International,[92],6,4481,3408
57691,training,12477,0,2011-12-18 21:31:34,International,[92],9,4977,3888
57697,training,12499,2,2011-12-19 16:53:39,International,"[92, 602]",10,11510,8204
57819,training,12533,25,2011-12-20 17:04:39,Hip-Hop,[811],52,41775,35048
57820,training,12533,25,2011-12-20 17:04:39,Hip-Hop,[811],157,99054,72591
57821,training,12533,25,2011-12-20 17:04:42,Hip-Hop,[811],20,10387,6955
57822,training,12533,25,2011-12-20 17:04:46,Hip-Hop,[811],1,9201,6995
57823,training,12533,25,2011-12-20 17:04:46,Hip-Hop,[811],12,11237,7928
57891,validation,12277,3,2011-12-21 18:17:25,Rock,"[27, 101, 439]",3,8516,5782
57892,validation,12277,3,2011-12-21 18:17:30,Rock,"[27, 101, 439]",4,13555,10347
57936,training,12570,0,2011-12-23 03:01:39,Experimental,[763],13,18656,8813
57937,training,12570,0,2011-12-23 03:01:40,Experimental,[763],10,29542,13771
57938,training,12570,0,2011-12-23 03:01:41,Experimental,[763],9,23128,16718
57939,training,129,199,2011-12-23 06:50:11,Experimental,"[763, 1193]",1,6058,3941
57943,training,6554,17,2011-12-23 06:50:14,Experimental,"[763, 1193]",0,5226,3467
57968,training,11423,9,2011-12-23 09:37:44,Rock,"[25, 64, 70]",2,5588,3806
58052,training,9974,5,2011-12-24 01:06:58,Experimental,"[1, 32, 38]",1,2652,1555
58053,training,9974,5,2011-12-24 01:06:59,Experimental,"[1, 32, 38]",0,1639,899
58054,training,9974,5,2011-12-24 01:07:00,Experimental,"[1, 32, 38]",1,1933,840
58060,training,9974,5,2011-12-24 23:27:42,Experimental,"[1, 32, 38]",2,2559,1208
58061,training,9974,5,2011-12-24 23:27:44,Experimental,"[1, 32, 38]",0,1710,999
58063,training,9974,5,2011-12-24 23:27:45,Experimental,"[1, 32, 38]",1,3749,2407
58068,training,11326,3,2011-12-27 03:05:58,Experimental,"[30, 38, 224]",0,1487,883
58070,training,11326,3,2011-12-27 03:06:00,Experimental,"[30, 38, 224]",1,3821,2308
58115,training,803,8,2011-12-28 23:27:53,Pop,[10],2,4184,2354
58116,training,803,8,2011-12-28 23:35:07,Pop,[10],4,2728,1294
58117,training,803,8,2011-12-28 23:42:28,Pop,[10],1,2254,1340
58135,training,8810,5,2011-12-29 12:53:54,Folk,"[49, 103]",2,6335,312
58140,training,8810,5,2011-12-29 13:04:22,Folk,"[49, 103]",2,1353,1198
58161,training,11383,9,2011-12-30 09:12:41,Pop,[362],0,1854,787
58162,training,11383,9,2011-12-30 09:12:42,Pop,[362],1,1230,582
58164,training,11383,9,2011-12-30 09:12:43,Pop,[362],1,1627,874
58166,training,11383,9,2011-12-30 09:12:48,Pop,[362],0,1271,482
58169,training,11383,9,2011-12-30 09:12:50,Pop,[362],0,1524,444
58170,training,11383,9,2011-12-30 09:12:52,Pop,[362],0,1087,460
58173,training,11383,9,2011-12-30 09:12:54,Pop,[362],0,1646,828
58174,training,11383,9,2011-12-30 09:12:54,Pop,[362],0,2217,601
58207,validation,12271,55,2011-12-31 06:31:52,Hip-Hop,[21],11,5961,2617
58212,training,12611,1,2011-12-31 06:31:56,Hip-Hop,[21],8,4424,1893
58213,training,12612,1,2011-12-31 06:31:59,Hip-Hop,[21],16,7039,3021
58215,training,12614,2,2011-12-31 06:32:05,Hip-Hop,[21],4,4135,991
58221,training,12620,0,2011-12-31 06:32:12,Rock,[12],11,5421,2145
58225,training,7486,20,2012-01-01 05:43:25,Rock,"[27, 89, 111]",9,4358,2552
58333,validation,12626,1,2012-01-02 17:37:59,Rock,[31],4,6340,2524
58334,validation,12626,1,2012-01-02 17:38:00,Rock,[31],27,22780,10402
58341,training,12632,9,2012-01-03 07:01:19,Electronic,[495],175,92094,51607
58474,training,7949,32,2012-01-07 05:27:25,Pop,[10],1,2830,1039
58539,validation,12721,15,2012-01-10 12:25:03,Rock,[12],17,6940,3294
58540,validation,12721,15,2012-01-10 12:33:50,Rock,[12],11,5684,3005
58541,validation,12721,15,2012-01-10 12:33:52,Rock,[12],27,8150,4536
58542,validation,12721,15,2012-01-10 12:33:52,Rock,[12],14,6615,3716
58543,validation,12721,15,2012-01-10 12:33:54,Rock,[12],31,12473,8017
59078,training,8088,2,2012-01-13 12:55:22,Rock,"[27, 66]",1,6040,5501
59373,training,12802,3,2012-01-20 13:40:32,Rock,"[25, 85, 404]",3,3217,2602
59374,training,12802,3,2012-01-20 13:40:34,Rock,"[25, 85, 404]",2,5559,4772
59443,validation,9454,30,2012-01-24 10:05:35,Pop,"[76, 362]",1,3059,943
59445,validation,9454,30,2012-01-24 10:06:22,Pop,"[76, 362]",0,1736,555
59446,validation,9454,30,2012-01-24 10:06:55,Pop,"[76, 362]",0,1392,861
59448,validation,9454,30,2012-01-24 10:07:39,Pop,"[76, 362]",1,937,475
59449,validation,9454,30,2012-01-24 10:07:58,Pop,"[76, 362]",1,1223,566
59451,validation,9454,30,2012-01-24 10:08:39,Pop,"[76, 362]",0,1394,621
59454,validation,9454,30,2012-01-24 10:09:51,Pop,"[76, 362]",0,1370,736
59561,training,12831,2,2012-01-26 15:23:09,Rock,"[25, 88, 111]",8,5474,3903
59562,test,12833,3,2012-01-26 15:51:59,Rock,"[25, 89]",4,3152,2210
59581,test,12351,112,2012-01-27 01:59:42,International,[77],21,13633,6346
59653,training,12839,7,2012-02-01 07:33:44,International,"[2, 118]",0,884,547
59654,training,12839,7,2012-02-01 07:33:44,International,"[2, 118]",0,1038,772
59656,training,12839,7,2012-02-01 07:33:46,International,"[2, 118]",2,2352,1388
59657,training,12839,7,2012-02-01 07:33:47,International,"[2, 118]",0,899,591
59658,training,12839,7,2012-02-01 07:33:48,International,"[2, 118]",2,1001,732
59659,training,12839,7,2012-02-01 07:33:49,International,"[2, 118]",0,1067,769
59660,training,6345,10,2012-02-01 13:08:37,International,"[2, 130]",0,679,535
59663,training,6345,10,2012-02-01 13:08:40,International,"[2, 130]",0,765,478
59664,training,6345,10,2012-02-01 13:08:41,International,"[2, 130]",0,532,414
59666,training,6345,10,2012-02-01 13:08:42,International,"[2, 130]",0,1143,590
59667,training,6345,10,2012-02-01 13:08:44,International,"[2, 130]",0,708,576
59669,training,12844,2,2012-02-01 08:24:04,International,"[2, 118]",1,767,568
59671,training,12844,2,2012-02-01 08:24:06,International,"[2, 118]",1,1454,759
59673,training,12844,2,2012-02-01 08:24:07,International,"[2, 118]",0,1109,802
59675,training,12844,2,2012-02-01 03:24:09,International,"[2, 118]",0,999,598
59676,training,12844,2,2012-02-01 08:24:10,International,"[2, 118]",0,1025,652
59677,training,12844,2,2012-02-01 08:24:11,International,"[2, 118]",1,1655,1421
59678,training,12853,4,2012-02-01 13:49:52,International,[2],2,855,596
59679,training,12853,4,2012-02-01 13:49:53,International,[2],1,1196,1042
59680,training,12853,4,2012-02-01 13:49:54,International,[2],1,745,589
59681,training,12853,4,2012-02-01 13:49:55,International,[2],1,818,677
59682,training,12853,4,2012-02-01 13:49:56,International,[2],2,3544,2418
59683,training,12855,3,2012-02-01 14:07:41,International,"[2, 118, 232]",1,4467,3033
59684,training,12855,3,2012-02-01 14:07:43,International,"[2, 118, 232]",5,5310,3715
59685,training,12855,3,2012-02-01 14:07:44,International,"[2, 118, 232]",2,8156,5361
59686,training,12855,3,2012-02-01 14:07:45,International,"[2, 118, 232]",1,4326,3215
59687,training,12855,3,2012-02-01 14:07:45,International,"[2, 118, 232]",7,12631,10264
59688,training,12855,3,2012-02-01 14:07:45,International,"[2, 118, 232]",2,10864,9269
59695,test,12856,0,2012-02-01 15:07:26,International,[2],0,985,436
59702,training,12858,4,2012-02-01 15:43:53,International,[2],0,1018,530
59706,training,12860,3,2012-02-01 16:06:52,International,[2],1,875,588
59707,training,12860,3,2012-02-01 16:06:52,International,[2],1,1048,774
59708,training,12860,3,2012-02-01 16:06:53,International,[2],0,803,577
59709,training,12860,3,2012-02-01 16:06:54,International,[2],0,882,682
59710,training,12860,3,2012-02-01 16:06:55,International,[2],0,2196,1279
59711,validation,3936,16,2012-02-01 16:16:02,International,[118],0,2082,1118
59718,validation,3936,16,2012-02-01 16:16:11,International,[118],0,1054,623
59719,training,6344,7,2012-02-01 17:08:15,International,[2],0,1272,978
59720,training,6344,7,2012-02-01 17:08:15,International,[2],0,952,659
59721,training,6344,7,2012-02-01 17:08:17,International,[2],0,930,742
59723,training,6344,7,2012-02-01 17:08:18,International,[2],0,1598,1350
59724,training,6344,7,2012-02-01 17:08:19,International,[2],0,907,736
59725,training,6344,7,2012-02-01 17:08:21,International,[2],1,2329,1488
59726,training,6344,7,2012-02-01 17:08:21,International,[2],1,1487,1246
59727,training,6344,7,2012-02-01 17:08:23,International,[2],1,2194,1945
59823,training,8995,9,2012-02-03 08:48:06,Experimental,[224],2,2700,1233
59876,training,12867,0,2012-02-03 14:21:57,Rock,[12],1,3529,2881
59930,training,12878,0,2012-02-05 14:26:03,Experimental,"[38, 456]",0,3547,2461
60037,training,9348,33,2012-02-07 18:58:40,International,[214],10,5140,4065
60038,training,9348,33,2012-02-07 18:58:40,International,[214],13,5523,4121
60041,training,9348,33,2012-02-07 18:58:43,International,[214],20,8556,6511
60042,training,9348,33,2012-02-07 18:58:43,International,[214],13,5908,4911
60045,training,9348,33,2012-02-07 19:06:06,International,[214],7,7288,6416
60048,training,9348,33,2012-02-07 19:06:09,International,[214],18,12094,10094
60074,training,12904,0,2012-02-08 20:17:26,Experimental,"[32, 38, 247]",0,1608,1101
60143,training,12911,0,2012-02-09 18:31:58,International,[118],0,822,595
60144,training,12911,0,2012-02-09 18:32:00,International,[118],1,779,532
60145,training,12911,0,2012-02-09 18:32:00,International,[118],1,745,600
60146,training,12911,0,2012-02-09 18:32:00,International,[118],0,1236,1016
60170,training,12897,6,2012-02-09 20:09:04,Folk,[33],0,1478,773
60317,training,5147,7,2012-02-11 14:29:18,Experimental,"[1, 22, 32]",8,5917,3605
60331,validation,12950,3,2012-02-11 15:38:27,Experimental,"[1, 32, 38]",0,2326,752
60472,training,12964,0,2012-02-13 11:36:51,Hip-Hop,[21],7,12628,9428
60474,training,12966,0,2012-02-13 11:37:18,Hip-Hop,[21],6,2369,1642
60476,test,12967,0,2012-02-13 11:37:21,Hip-Hop,[21],13,3916,2637
60477,training,12968,0,2012-02-13 11:37:27,Hip-Hop,[21],7,3308,2314
60478,training,3230,1,2012-02-13 11:37:28,Hip-Hop,[21],11,6153,4150
60510,training,3350,8,2012-02-13 14:21:05,Hip-Hop,[21],2,1839,1561
60533,test,12974,5,2012-02-13 16:51:45,International,[524],0,1524,1080
60534,test,12974,5,2012-02-13 16:51:47,International,[524],1,1956,1309
60535,test,12974,5,2012-02-13 16:51:47,International,[524],1,1841,1398
60536,test,12974,5,2012-02-13 16:51:48,International,[524],0,1897,1503
60537,test,12974,5,2012-02-13 16:51:49,International,[524],0,3872,3293
60544,training,1835,6,2012-02-13 18:28:45,International,"[2, 118]",0,837,605
60547,training,1835,6,2012-02-13 18:28:49,International,"[2, 118]",1,682,465
60548,training,1835,6,2012-02-13 18:28:51,International,"[2, 118]",2,1340,1119
